,t1,t1ce,t2,flair
0,0.9994024155908617,0.9987922752769959,0.9996512877187029,0.9995127272382675
1,0.9992880538267781,0.9983929815195356,0.9974248053245195,0.9997495302620603
2,0.9996435009223447,0.9999720883400187,0.9982858540669604,0.9997170839946502
3,0.9995594412708341,0.9999752225181872,0.9973766067334486,0.9996755762098326
4,0.9982003459966169,0.9967433353714115,0.997117219794786,0.9992266761135141
5,0.9996495014763744,0.9993279399472521,0.9990407478954119,0.9998678704828496
6,0.9993753577712573,0.9989247619608163,0.9973898441685559,0.9998046065078533
7,0.9991496567899555,0.9987567659108841,0.9998041337456867,0.9997375630245293
8,0.9993216724905228,0.998720630869435,0.9996092662944249,0.9997305475109697
9,0.9992282704604712,0.998716148999087,0.9995470040606037,0.9997194439560292
10,0.9992703734153917,0.9987950736307832,0.9998619719657063,0.999794399226705
11,0.9996613950781238,0.9993647388744539,0.9991757479661737,0.9998866175581208
12,0.99971345484884,0.9999620864902526,0.9985595503382965,0.999795854211103
13,0.9981895494333498,0.996682740691767,0.9967391436043256,0.9992887119357908
14,0.9990755298783346,0.9985046746287383,0.9996720210623811,0.9996605016640804
15,0.9993712501483899,0.9983789994056081,0.9955808763380352,0.9992678488131735
16,0.9986318969992953,0.9968060797969504,0.9953522725163878,0.9993169153577866
17,0.9996644664301207,0.9994537389944166,0.9989171934020582,0.9995864127717007
18,0.9993962689434631,0.9991903658330754,0.9988134584490936,0.9996083268347004
19,0.9973255523466787,0.9966393057143035,0.998004819618077,0.9990334554274157
20,0.996942477782233,0.9998558242640528,0.9959544885064207,0.9995200208155922
21,0.9994526179544643,0.9988166724412987,0.9991106142358375,0.999563159629111
22,0.9995239034671753,0.9999520192375658,0.9993584910956089,0.9998755410417915
23,0.9995086676065491,0.9994547982423955,0.9986541394280538,0.9997478142001358
24,0.9985436556502388,0.9964478193023573,0.9936688025107104,0.9992473613495255
25,0.9992671531172448,0.9988204986578836,0.9996823000005954,0.9996581055008957
26,0.9994379936284462,0.9992513808572573,0.9987515944150096,0.9994772001027287
27,0.999318100458993,0.9978299275524036,0.9935573149629253,0.9992502205202867
28,0.9995918549490478,0.9993538756797076,0.9965650215136588,0.9993359640542915
29,0.9989193812584084,0.9981027585228824,0.9994461751853484,0.999305635694762
30,0.9995199207942634,0.9993274305340837,0.9965020258657697,0.9991763620343047
31,0.998964234398283,0.996797121051224,0.9975875357107461,0.9978100844596812
32,0.9992903464617312,0.9989824449033532,0.9996481233458041,0.9997507404690601
33,0.9993689579043973,0.9990341622602498,0.9987140936329506,0.9997935405213892
34,0.9996879949755155,0.9995010136320097,0.9992213408779769,0.9998743113189195
35,0.9991428687734587,0.9984879948269392,0.999637725607834,0.9994835936164407
36,0.9993248198122036,0.9988444064885026,0.9995057454630416,0.9995007589168313
37,0.9993740678866798,0.9980511465398972,0.9987209624467509,0.9989615881203302
38,0.999393028325753,0.9983107453572377,0.9974659881640711,0.9997880255693492
39,0.9960079415018961,0.9927126717737088,0.9933814331921001,0.9981666543545863
40,0.9991153246732078,0.9975338330636917,0.9960393350543213,0.9995766883890194
41,0.999483664231847,0.9999197777715506,0.9989925103909887,0.9998410322571583
42,0.9977793569592256,0.9973259193699827,0.9966882999652067,0.9961794225235358
43,0.9980322858134196,0.9941049879989364,0.9922624030103584,0.9989701422288699
44,0.9930189009260525,0.9890798422727104,0.9930270169845123,0.9988683736447304
45,0.998889294218222,0.9899912907702224,0.9961803513252098,0.9995596923926882
46,0.997406538346286,0.9942914739913083,0.997165885737512,0.9984071389049668
47,0.999869802967415,0.9997531983090207,0.9997409083734806,0.9999457202211179
48,0.9993403778019823,0.9995874708568174,0.999337719672166,0.9998514598003928
49,0.9994447028020667,0.9993052971054287,0.9985007828142307,0.9994075409213437
50,0.9984348135898375,0.9990195711013787,0.9982913114646788,0.998697327283799
51,0.9997246392666961,0.9996171253393208,0.9995171187936117,0.9998462701694326
52,0.9994485343514433,0.9956402901450541,0.9984932123304708,0.9997948929250865
53,0.999235200533516,0.994597218654758,0.9995581343247156,0.9996637208009405
54,0.9996654303066375,0.9995822892888908,0.9990221197665715,0.9998506267852947
55,0.9991354368061656,0.9999113170451697,0.9996416619611144,0.9991846740041487
56,0.9995236551836293,0.9993862813133982,0.9989244014958464,0.9998421526644865
57,0.9968199863506907,0.9945524171452537,0.9946349560104224,0.9987039231875466
