,t1,t1ce,t2,flair
0,879.3285639070443,2291.688909540668,536.1903592501816,748.7914554965505
1,1141.073259236565,3546.8469689542485,5854.833296228214,412.41362937999276
2,447.3831240922295,37.01120620007262,3186.5067870597313,349.4903171523239
3,591.9365075798838,33.049230551016706,5136.376683120007,432.96596484658676
4,3758.7951589733116,7855.861572258533,7198.443856663035,1400.2084234295571
5,502.2539953249819,1060.0127239923747,1631.21506819626,181.6008211919027
6,1004.4515772512709,2113.7313895697166,5711.210817674292,329.41400871459695
7,1344.0850066948076,2363.3236670524693,287.3988494008715,430.60946180555555
8,1113.9918112291214,2619.1809300108935,656.3992868327887,440.62781828703703
9,1253.2964922612564,2569.210650190632,778.4126823484023,469.9759143518518
10,1199.453357389252,2417.6640432098766,193.45943559368192,303.74892542665214
11,519.0516482843137,1076.3570369235658,1440.0991455610022,167.21349979575163
12,390.15812159586056,54.34188827614379,2770.9086109976397,265.133477555374
13,3378.3293214415394,7602.381648511257,7520.8979811183735,1122.8569075662672
14,1507.913525894154,2891.3408362835876,538.2632803422295,535.5337907362019
15,907.1109908315178,3245.6887134622366,11072.865598674654,1263.965818014706
16,2274.7686638752725,7907.985699664125,11793.963379175744,1146.4693419798475
17,486.77576808732755,891.7439099945534,2014.1623064179375,573.7029827069716
18,903.2305166348947,1321.0487282135077,2120.1376283360564,573.1519136937183
19,5868.219277528141,7905.826244893791,4435.102595088962,1690.7490731663036
20,6836.710012822258,229.80935105755265,9979.239693287038,774.1761597903051
21,691.7271612881264,1825.5674737881263,1259.3106335103487,605.8064309867466
22,691.74326570443,70.98451207334786,1148.9867699255628,181.13599287400146
23,659.977740672658,763.1881062772331,2300.0841213916124,311.58263151325343
24,2462.1042944353667,8472.857444285584,17211.94899260167,1207.3558806508715
25,1180.6310434822076,2277.92708390069,515.9114330292302,574.5665114379085
26,878.8054023692811,1374.795685253268,2355.2339876089322,837.3165068990559
27,1079.1551658950618,4347.69932325708,15329.543491739289,1071.5631926289034
28,576.8893813543937,1105.091830632716,7992.216045865105,1038.7179483251634
29,1750.9910469998185,3821.6862531771967,838.70995597313,1052.8033121141975
30,714.9115174518881,1178.0250730755265,8823.159560185186,1368.8173994644153
31,1670.4122699936456,6965.58679557008,4846.035774214779,4307.468194330973
32,1101.3658124546114,1838.1482987245824,522.0788579112201,410.2343334694989
33,1114.520428354212,1834.3823356935366,2388.037202024328,354.3283918845316
34,441.1572681781046,772.4370084422658,1275.4088724355483,190.06478996459694
35,1414.7758576161946,3091.727738062818,580.1752567855846,849.4397706744735
36,1080.4487151643063,2216.0235856935365,815.9832806826435,785.2503565268701
37,895.7472016839143,3712.570326570443,2119.4938028776323,1570.0636860021787
38,1014.5609278549383,4044.9344931236383,5752.7275556009445,359.89384100399417
39,10330.859392814997,23234.109801879084,21648.381299586963,3727.271645107117
40,1402.6112046114742,5963.112751679376,9552.5845466821,703.0554216594045
41,802.4494182325708,134.57509372730573,1864.47220304557,213.12075254175744
42,4472.276393200799,6000.9386325571895,7745.303539624183,9186.50134747186
43,3785.300159086783,17771.41733319717,25477.015218659224,1671.6274651643064
44,22251.016594839326,43447.885765364015,21390.087136210965,2073.3033879130357
45,1989.1790896196442,42483.59782032952,9531.364904457154,687.4444593091866
46,5469.637396741104,15805.32311978032,6436.244742193174,2869.338315972222
47,186.01136505991286,369.7232366557734,409.0350335875091,81.89574414488017
48,1114.663247662491,654.8992797975671,1073.8709734704066,232.69413761801016
49,827.4115830383079,1204.2214036401597,2753.0933236882715,848.3229423111837
50,2388.3335787717865,1706.2928661719318,2983.8593106617645,2062.3284200254175
51,430.2355812000726,634.7632723992375,775.1328500590051,239.7352104892883
52,740.9675309776688,11060.097769607843,2692.6214025054464,255.6850510620915
53,1103.5267476851852,14105.502195102577,591.1990983569353,449.1653361020334
54,465.7245776597676,630.5096778549382,1643.6015938180828,210.50439576525054
55,1399.374414034132,133.73329634168482,503.21582380174294,1280.939251202796
56,668.486872503631,906.8945250090777,1812.0548866421568,217.43396729756716
57,7884.7538124092225,16148.345349718591,16913.959575844226,2450.1388429330063
