,t1,t1ce,t2,flair
0,25.75408042639826,25.41248063287035,25.805448599724464,25.76876470142219
1,25.687525984667452,25.068110819988036,24.64969377556163,25.82474114136023
2,25.857422891816526,25.921511339875156,25.43228595307577,25.870474403065863
3,25.810422240468522,25.91975712584027,24.964289340087564,25.83353795691805
4,26.826206366810197,28.823476062644122,26.463884783147975,25.562846751377624
5,25.839261326106037,25.73394337516644,25.59113048026825,25.891131282614054
6,25.720377164431675,25.45022472205902,24.823841435203015,25.846313109007166
7,25.67477660483985,25.42915302516555,25.869238030236946,25.82927288073495
8,25.704027780499764,25.329322670387082,25.764550776260563,25.82368578036967
9,25.67501842517703,25.358020371629998,25.73625149203961,25.817666108895434
10,25.70570084652532,25.41423837328761,25.885458683266034,25.864280116951775
11,25.82746707423626,25.71920378889814,25.616469864276166,25.890169636417507
12,25.844214740615357,25.91467511600655,25.324662082257717,25.866302316067028
13,25.23194290703545,28.65727488162699,25.220269090750406,25.680648297039333
14,25.63509007806507,25.31604519019738,25.801199382055664,25.813404090744832
15,25.734092042612346,25.17327494248109,25.121863639229844,25.60818633092761
16,25.4603817901833,26.8182660484061,27.6864631133125,25.637679576109225
17,25.832104982303264,25.742390021551603,25.488397460142455,25.821409916946717
18,25.759027736463572,25.66876295615982,25.531991001378707,25.82562657170582
19,24.805976786516176,25.07165481255855,27.625064660241726,25.52623842148124
20,24.744614579673033,25.873335666987998,25.524518234563132,25.74514779099001
21,25.825905270349647,25.59532064750627,25.75572651866001,25.817880705434334
22,25.80442062565715,25.913259911261534,25.657977145039908,25.892045789829808
23,25.81340626644171,25.788979440242827,25.545410764348514,25.870818755892305
24,25.42270720346994,26.08925085054431,25.260229753759774,25.65565723229441
25,25.705782886252408,25.45231456939503,25.804294150540812,25.79642658650185
26,25.744784426494597,25.629074464008138,25.46254257252274,25.742113913398224
27,25.686161423400897,25.887934677281052,24.809811842999103,25.670383049814824
28,25.80080151283213,25.667003166734872,24.25854982767026,25.700527834383458
29,25.575910419456097,25.102260495014157,25.734502256582132,25.70251329433221
30,25.784603082395627,25.659133119504794,25.422270131016752,25.648204809716034
31,25.5964150948604,26.739320868453355,24.955582801791255,25.491585506799993
32,25.6922719120586,25.511413969617593,25.82670827000504,25.827549348413545
33,25.653300030724573,25.474614130632567,25.3939582062291,25.82792361237019
34,25.84255060016492,25.757195992514053,25.660363421271597,25.88227654639168
35,25.642647611545776,25.237730915062613,25.79332530419609,25.743767176473817
36,25.70357436677185,25.41829196964269,25.7435731013353,25.758726246289484
37,25.706562042407942,25.093118187421375,25.48435802372426,25.551973134613114
38,25.70611169137741,25.83117617670527,25.631431243379275,25.833701637441205
39,27.76548255730763,30.671728713465182,28.26239622737415,25.00073402628874
40,25.63086897449903,26.286022981318425,25.630031365361077,25.750382351722966
41,25.757893299157317,25.893475474006348,25.48093871026541,25.880858466908737
42,24.983555817388424,26.03668651161633,25.48734807532124,24.15735671468289
43,25.135924962130133,28.307398515877505,27.558003601117072,25.559832454275803
44,27.854658758435995,31.324160732461237,25.721815946079634,25.38265911545558
45,25.439407604792482,30.409630817291145,23.990214143786016,25.742666811355875
46,24.79843156177411,28.374450301554816,25.339291005530136,25.290673322808775
47,25.887441175303756,25.847124638168477,25.839928217910888,25.910529218212485
48,25.70582127657683,25.80004533239411,25.72420155437658,25.875412042945282
49,25.76869354246883,25.676878783368903,25.416628825811422,25.773820894501547
50,26.651911370597666,25.541212970512394,25.405167546107222,25.50433600787141
51,25.845694667405105,25.799094997977242,25.79621228927165,25.87859209349862
52,25.78333737952248,28.26729923675341,25.353869619293057,25.876452888761502
53,25.651396524630687,27.02561407479483,25.79778396844557,25.819113743872663
54,25.84440988623935,25.809852760137577,25.62248578566052,25.88606076427448
55,25.66115392893547,25.899598974483666,25.84307380851987,25.686400410620887
56,25.813712866451173,25.770794851720183,25.576503691796184,25.885905251338727
57,25.03927565759906,33.58794681622234,28.050397288506957,25.337245328369093
